issue,track_type,completion_type,course_code,course_name,major_department,detail
HAS_SCOPE_MATCH_DENY,DOUBLE_MAJOR,ELECTIVE,2150534105,객체지향프로그래밍,컴퓨터학부,scope 매칭 GENERAL 거부 target 존재
