계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-언론홍보,복선-언론홍보/부선-언론홍보/융선-통일외교및개발협력,,2150560302,뉴스의이해,내국인 수강 불가,,,김영준,언론홍보학과,3.0/3.0,0,40,"금 12:00-13:15 (조만식기념관 12524 (안재국강의실)-김영준)
금 13:30-14:45 (조만식기념관 12524 (안재국강의실)-김영준)","2학년 ;순수외국인입학생 ,언론홍보
3학년 ;순수외국인입학생 ,언론홍보
4학년 ;순수외국인입학생 ,언론홍보"
,전선-언론홍보,복선-언론홍보/부선-언론홍보/융선-통일외교및개발협력,,2150579502,미디어심리학,내국인 수강 불가,영어,,박웅기,언론홍보학과,3.0/3.0,0,40,"금 09:00-10:15 (진리관 11521-박웅기)
금 10:30-11:45 (진리관 11521-박웅기)","2학년 언론홍보, 통일외교및개발협력융합;순수외국인입학생
3학년 언론홍보, 통일외교및개발협력융합;순수외국인입학생
4학년 언론홍보, 통일외교및개발협력융합;순수외국인입학생"
,전선-언론홍보,복선-언론홍보/부선-언론홍보,,2150451101,방송학개론,외국인 수강 불가,,,박웅기,언론홍보학과,3.0/3.0,0,40,"수 15:00-16:15 (조만식기념관 12525 (박영립강의실)-박웅기)
수 16:30-17:45 (조만식기념관 12525 (박영립강의실)-박웅기)",2학년 언론홍보
,전선-언론홍보,복선-언론홍보/부선-언론홍보,,2150451102,방송학개론,내국인 수강 불가,,,박웅기,언론홍보학과,3.0/3.0,0,40,"화 15:00-16:15 (조만식기념관 12525 (박영립강의실)-박웅기)
화 16:30-17:45 (조만식기념관 12525 (박영립강의실)-박웅기)","2학년 ;순수외국인입학생 ,언론홍보"
,전선-언론홍보,복선-언론홍보/부선-언론홍보,,2150535401,소셜미디어론,외국인 수강 불가,,,박웅기,언론홍보학과,3.0/3.0,0,40,"수 12:00-13:15 (조만식기념관 12525 (박영립강의실)-박웅기)
수 13:30-14:45 (조만식기념관 12525 (박영립강의실)-박웅기)","2학년 언론홍보, 내국인 전용강좌"
,전선-언론홍보,복선-언론홍보/부선-언론홍보,,2150535402,소셜미디어론,내국인 수강 불가,,,박웅기,언론홍보학과,3.0/3.0,0,40,"화 09:00-10:15 (조만식기념관 12524 (안재국강의실)-박웅기)
화 10:30-11:45 (조만식기념관 12524 (안재국강의실)-박웅기)","2학년 ;순수외국인입학생 ,언론홍보
3학년 ;순수외국인입학생 ,언론홍보
4학년 ;순수외국인입학생 ,언론홍보"
,전선-언론홍보,복선-언론홍보/부선-언론홍보,,2150619201,영상제작연출론1,,,,권승태,언론홍보학과,3.0/3.0,0,40,"수 15:00-16:15 (조만식기념관 12407-권승태)
수 16:30-17:45 (조만식기념관 12407-권승태)",2학년 언론홍보;순수외국인입학생
,전선-언론홍보,복선-언론홍보/부선-언론홍보,,2150619202,영상제작연출론1,,,,권승태,언론홍보학과,3.0/3.0,0,40,"목 09:00-10:15 (조만식기념관 12403-권승태)
목 10:30-11:45 (조만식기념관 12403-권승태)",2학년 언론홍보;순수외국인입학생
,전선-언론홍보,복선-언론홍보/부선-언론홍보,,2150619203,영상제작연출론1,,,,권승태,언론홍보학과,3.0/3.0,0,40,"목 12:00-13:15 (조만식기념관 12407-권승태)
목 13:30-14:45 (조만식기념관 12407-권승태)",2학년 언론홍보;순수외국인입학생
,전선-언론홍보,복선-언론홍보/부선-언론홍보/융선-통일외교및개발협력,,2150811102,탐사보도론,내국인 수강 불가,,,김영준,언론홍보학과,3.0/3.0,0,40,"금 09:00-10:15 (진리관 11404-김영준)
금 10:30-11:45 (진리관 11404-김영준)","2학년 언론홍보, 통일외교및개발협력융합;순수외국인입학생
3학년 언론홍보, 통일외교및개발협력융합;순수외국인입학생
4학년 언론홍보, 통일외교및개발협력융합;순수외국인입학생"
