계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150372403,글로벌마케팅,3학년 우선신청,,,조승호,글로벌통상학과,3.0/3.0,0,40,수 목 13:30-14:45 (숭덕경상관 02201-조승호),전체학년 글로벌통상;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150372404,글로벌마케팅,3학년 우선신청,,,김현진,글로벌통상학과,3.0/3.0,0,40,월 화 13:30-14:45 (숭덕경상관 02201-김현진),전체학년 글로벌통상;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/연계2-융합창업,,2150594603,무역경영론,2학년 우선신청,,,이정아,글로벌통상학과,3.0/3.0,0,40,"월 10:30-11:45 (문화관 03106-이정아)
월 12:00-13:15 (문화관 03106-이정아)",전체학년 글로벌통상;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150668803,유럽지역통상론,3학년 우선신청,EL+,,김세진,글로벌통상학과,3.0/3.0,0,40,월 수 12:00-13:15 (미래관 20403-김세진),"전체학년 ;순수외국인입학생 ,글로벌통상 (대상외수강제한)(대상외수강제한)"
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150564502,전자무역과무역법규,4학년 우선신청,,,송수연,글로벌통상학과,3.0/3.0,0,40,"월 13:30-14:45 (숭덕경상관 02112 (PC실습실)-송수연)
월 15:00-16:15 (숭덕경상관 02112 (PC실습실)-송수연)",전체학년 글로벌통상;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,2150620101,중국지역투자실무,4학년 우선신청,,,유은정,글로벌통상학과,3.0/3.0,0,40,화 목 12:00-13:15 (숭덕경상관 02108-유은정),"전체학년 글로벌통상, 순수외국인입학생 (대상외수강제한)(대상외수강제한)"
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,5010234004,통계학,1학년 우선신청,,,하현호,글로벌통상학과,3.0/3.0,0,45,"화 12:00-13:15 (진리관 11309-하현호)
화 13:30-14:45 (진리관 11309-하현호)",전체학년 글로벌통상;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,5010234005,통계학,1학년 우선신청,,,하현호,글로벌통상학과,3.0/3.0,0,45,"화 16:30-17:45 (진리관 11309-하현호)
화 18:00-19:15 (진리관 11309-하현호)",전체학년 글로벌통상;순수외국인입학생 (대상외수강제한)(대상외수강제한)
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,5010234006,통계학,1학년 우선신청,,,김지혜,글로벌통상학과,3.0/3.0,0,45,"목 15:00-16:15 (숭덕경상관 02317-김지혜)
목 16:30-17:45 (숭덕경상관 02317-김지혜)","전체학년 ;순수외국인입학생 ,글로벌통상 (대상외수강제한)(대상외수강제한)"
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150108101,경영학의이해,,,,정지윤,글로벌통상학과,3.0/3.0,0,45,월 수 10:30-11:45 (숭덕경상관 02110-정지윤),1학년 글로벌통상
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150108102,경영학의이해,,,,한주영,글로벌통상학과,3.0/3.0,0,45,"금 13:30-14:45 (숭덕경상관 02110-한주영)
금 15:00-16:15 (숭덕경상관 02110-한주영)",1학년 글로벌통상
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150108103,경영학의이해,,,,김현진,글로벌통상학과,3.0/3.0,0,45,월 화 09:00-10:15 (숭덕경상관 02201-김현진),"1학년 글로벌통상
2학년 글로벌통상
3학년 글로벌통상
4학년 글로벌통상"
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150331801,국제통상개론,,, (팀티칭),"한재필
최혜린
정지윤",글로벌통상학과,3.0/3.0,0,45,"월 수 16:30-17:45 (숭덕경상관 02201-한재필)
월 수 16:30-17:45 (숭덕경상관 02201-최혜린)
월 수 16:30-17:45 (숭덕경상관 02201-정지윤)","1학년 글로벌통상
2학년 글로벌통상
3학년 글로벌통상
4학년 글로벌통상"
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150331802,국제통상개론,,, (팀티칭),"한재필
최혜린
정지윤",글로벌통상학과,3.0/3.0,0,45,"월 수 16:30-17:45 (숭덕경상관 02110-최혜린)
월 수 16:30-17:45 (숭덕경상관 02110-정지윤)
월 수 16:30-17:45 (숭덕경상관 02110-한재필)","1학년 글로벌통상
2학년 글로벌통상
3학년 글로벌통상
4학년 글로벌통상"
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150331803,국제통상개론,,, (팀티칭),"한재필
최혜린
정지윤",글로벌통상학과,3.0/3.0,0,45,"월 수 16:30-17:45 (숭덕경상관 02111-정지윤)
월 수 16:30-17:45 (숭덕경상관 02111-한재필)
월 수 16:30-17:45 (숭덕경상관 02111-최혜린)","1학년 글로벌통상
2학년 글로벌통상
3학년 글로벌통상
4학년 글로벌통상"
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,5010234001,통계학,,,,김지혜,글로벌통상학과,3.0/3.0,0,45,"화 12:00-13:15 (미래관 20403-김지혜)
화 13:30-14:45 (미래관 20403-김지혜)",1학년 글로벌통상
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,5010234002,통계학,,,,김지혜,글로벌통상학과,3.0/3.0,0,45,"화 15:00-16:15 (미래관 20403-김지혜)
화 16:30-17:45 (미래관 20403-김지혜)",1학년 글로벌통상
,전기-글로벌통상,복선-글로벌통상/부선-글로벌통상,,5010234003,통계학,,,,하현호,글로벌통상학과,3.0/3.0,0,45,"화 09:00-10:15 (진리관 11309-하현호)
화 10:30-11:45 (진리관 11309-하현호)","1학년 글로벌통상
2학년 글로벌통상
3학년 글로벌통상
4학년 글로벌통상"
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,2150117201,관세론,,,,허해관,글로벌통상학과,3.0/3.0,0,40,화 목 15:00-16:15 (숭덕경상관 02201-허해관),2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,2150117202,관세론,관세법개론,,,최천식,글로벌통상학과,3.0/3.0,0,40,"금 13:30-14:45 (숭덕경상관 02111-최천식)
금 15:00-16:15 (숭덕경상관 02111-최천식)",2학년 글로벌통상
,전선-글로벌통상,복필-글로벌통상/부선-글로벌통상/연계2-융합창업/융선-동아시아경제통상,,2150317001,국제상무론,,,,김재성,글로벌통상학과,3.0/3.0,0,40,월 수 12:00-13:15 (숭덕경상관 02111-김재성),2학년 글로벌통상
,전선-글로벌통상,복필-글로벌통상/부선-글로벌통상/연계2-융합창업/융선-동아시아경제통상,,2150317002,국제상무론,,,,고상훈,글로벌통상학과,3.0/3.0,0,40,"금 10:30-11:45 (숭덕경상관 02201-고상훈)
금 12:00-13:15 (숭덕경상관 02201-고상훈)",2학년 글로벌통상
,전선-글로벌통상,복필-글로벌통상/부선-글로벌통상/연계2-융합창업/융선-동아시아경제통상,,2150317003,국제상무론,,,,이병문,글로벌통상학과,3.0/3.0,0,40,화 목 09:00-10:15 (숭덕경상관 02111-이병문),2학년 글로벌통상
,전선-글로벌통상,복필-글로벌통상/부선-글로벌통상/연계2-융합창업/융선-동아시아경제통상,,2150317004,국제상무론,,,,김동영,글로벌통상학과,3.0/3.0,0,40,"화 18:00-19:15 (숭덕경상관 02201-김동영)
화 19:30-20:45 (숭덕경상관 02201-김동영)",2학년 글로벌통상
,전선-글로벌통상,복필-글로벌통상/부선-글로벌통상,,2150360901,국제통상법,,,,오선영,글로벌통상학과,3.0/3.0,0,40,월 수 13:30-14:45 (숭덕경상관 02110-오선영),2학년 글로벌통상
,전선-글로벌통상,복필-글로벌통상/부선-글로벌통상,,2150360902,국제통상법,,,,김두수,글로벌통상학과,3.0/3.0,0,40,"화 13:30-14:45 (교육관 06302-김두수)
목 13:30-14:45 (진리관 11309-김두수)",2학년 글로벌통상
,전선-글로벌통상,복필-글로벌통상/부선-글로벌통상,,2150360903,국제통상법,,,,김두수,글로벌통상학과,3.0/3.0,0,40,"금 13:30-14:45 (숭덕경상관 02201-김두수)
금 15:00-16:15 (숭덕경상관 02201-김두수)",2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150530802,국제통상지역언어,,,,구기보,글로벌통상학과,3.0/3.0,0,40,화 목 16:30-17:45 (숭덕경상관 02201-구기보),2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150530803,국제통상지역언어,,,,홍정륜,글로벌통상학과,3.0/3.0,0,40,화 목 13:30-14:45 (숭덕경상관 02111-홍정륜),2학년 글로벌통상
